COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85663,2000,1,1,0.00000,81.00000,63.00000, 72.00000
85663,2000,1,2,0.00000,79.00000,66.00000, 72.50000
85663,2000,1,3,0.00000,80.00000,64.00000, 72.00000
85663,2000,1,4,0.00000,80.00000,71.00000, 75.50000
85663,2000,1,5,0.24000,80.00000,67.00000, 73.50000
85663,2000,1,6,0.00000,81.00000,71.00000, 76.00000
85663,2000,1,7,0.00000,80.00000,68.00000, 74.00000
85663,2000,1,8,0.00000,80.00000,66.00000, 73.00000
85663,2000,1,9,0.00000,81.00000,65.00000, 73.00000
85663,2000,1,10,0.00000,81.00000,70.00000, 75.50000
85663,2000,1,11,0.00000,84.00000,64.00000, 74.00000
85663,2000,1,12,0.00000,79.00000,64.00000, 71.50000
85663,2000,1,13,0.02000,79.00000,64.00000, 71.50000
85663,2000,1,14,0.00000,75.00000,63.00000, 69.00000
85663,2000,1,15,0.00000,70.00000,64.00000, 67.00000
85663,2000,1,16,0.00000,73.00000,63.00000, 68.00000
85663,2000,1,17,0.00000,74.00000,58.00000, 66.00000
85663,2000,1,18,0.00000,75.00000,56.00000, 65.50000
85663,2000,1,19,0.00000,77.00000,59.00000, 68.00000
85663,2000,1,20,0.01000,78.00000,62.00000, 70.00000
85663,2000,1,21,0.00000,67.00000,52.00000, 59.50000
85663,2000,1,22,0.00000,73.00000,53.00000, 63.00000
85663,2000,1,23,0.00000,79.00000,57.00000, 68.00000
85663,2000,1,24,0.24000,76.00000,54.00000, 65.00000
85663,2000,1,25,0.00000,66.00000,48.00000, 57.00000
85663,2000,1,26,0.00000,62.00000,47.00000, 54.50000
85663,2000,1,27,0.00000,65.00000,43.00000, 54.00000
85663,2000,1,28,0.00000,75.00000,53.00000, 64.00000
85663,2000,1,29,0.00000,77.00000,63.00000, 70.00000
85663,2000,1,30,0.00000,78.00000,66.00000, 72.00000
85663,2000,1,31,0.01000,79.00000,62.00000, 70.50000
85663,2000,2,1,0.00000,78.00000,59.00000, 68.50000
85663,2000,2,2,0.00000,72.00000,64.00000, 68.00000
85663,2000,2,3,0.12000,77.00000,69.00000, 73.00000
85663,2000,2,4,0.01000,72.00000,62.00000, 67.00000
85663,2000,2,5,0.00000,68.00000,54.00000, 61.00000
85663,2000,2,6,0.00000,72.00000,50.00000, 61.00000
85663,2000,2,7,0.00000,76.00000,56.00000, 66.00000
85663,2000,2,8,0.68000,68.00000,59.00000, 63.50000
85663,2000,2,9,0.10000,71.00000,53.00000, 62.00000
85663,2000,2,10,0.00000,71.00000,49.00000, 60.00000
85663,2000,2,11,0.00000,75.00000,50.00000, 62.50000
85663,2000,2,12,0.00000,78.00000,56.00000, 67.00000
85663,2000,2,13,0.00000,79.00000,62.00000, 70.50000
85663,2000,2,14,0.00000,81.00000,69.00000, 75.00000
85663,2000,2,15,0.02000,82.00000,70.00000, 76.00000
85663,2000,2,16,0.00000,79.00000,64.00000, 71.50000
85663,2000,2,17,0.00000,78.00000,61.00000, 69.50000
85663,2000,2,18,0.00000,81.00000,69.00000, 75.00000
85663,2000,2,19,0.03000,81.00000,69.00000, 75.00000
85663,2000,2,20,0.00000,83.00000,65.00000, 74.00000
85663,2000,2,21,0.00000,78.00000,63.00000, 70.50000
85663,2000,2,22,0.04000,77.00000,59.00000, 68.00000
85663,2000,2,23,0.00000,77.00000,67.00000, 72.00000
85663,2000,2,24,0.10000,78.00000,65.00000, 71.50000
85663,2000,2,25,0.12000,78.00000,65.00000, 71.50000
85663,2000,2,26,0.00000,79.00000,68.00000, 73.50000
85663,2000,2,27,0.00000,80.00000,68.00000, 74.00000
85663,2000,2,28,0.00000,83.00000,65.00000, 74.00000
85663,2000,2,29,0.02000,79.00000,68.00000, 73.50000
85663,2000,3,1,0.00000,81.00000,62.00000, 71.50000
85663,2000,3,2,0.00000,80.00000,65.00000, 72.50000
85663,2000,3,3,0.00000,82.00000,62.00000, 72.00000
85663,2000,3,4,0.00000,82.00000,61.00000, 71.50000
85663,2000,3,5,0.00000,83.00000,67.00000, 75.00000
85663,2000,3,6,0.00000,83.00000,61.00000, 72.00000
85663,2000,3,7,0.00000,79.00000,67.00000, 73.00000
85663,2000,3,8,0.00000,80.00000,64.00000, 72.00000
85663,2000,3,9,0.00000,79.00000,66.00000, 72.50000
85663,2000,3,10,0.00000,79.00000,66.00000, 72.50000
85663,2000,3,11,0.06000,81.00000,72.00000, 76.50000
85663,2000,3,12,0.00000,86.00000,70.00000, 78.00000
85663,2000,3,13,0.00000,79.00000,70.00000, 74.50000
85663,2000,3,14,0.00000,77.00000,69.00000, 73.00000
85663,2000,3,15,0.00000,82.00000,72.00000, 77.00000
85663,2000,3,16,0.00000,82.00000,71.00000, 76.50000
85663,2000,3,17,0.00000,85.00000,71.00000, 78.00000
85663,2000,3,18,0.13000,84.00000,66.00000, 75.00000
85663,2000,3,19,0.11000,80.00000,69.00000, 74.50000
85663,2000,3,20,0.00000,85.00000,73.00000, 79.00000
85663,2000,3,21,0.00000,84.00000,69.00000, 76.50000
85663,2000,3,22,0.00000,85.00000,71.00000, 78.00000
85663,2000,3,23,0.02000,79.00000,68.00000, 73.50000
85663,2000,3,24,0.00000,80.00000,65.00000, 72.50000
85663,2000,3,25,0.00000,80.00000,65.00000, 72.50000
85663,2000,3,26,0.00000,81.00000,62.00000, 71.50000
85663,2000,3,27,0.00000,84.00000,64.00000, 74.00000
85663,2000,3,28,0.03000,88.00000,68.00000, 78.00000
85663,2000,3,29,0.00000,87.00000,69.00000, 78.00000
85663,2000,3,30,0.00000,88.00000,73.00000, 80.50000
85663,2000,3,31,0.00000,91.00000,75.00000, 83.00000
85663,2000,4,1,0.00000,85.00000,74.00000, 79.50000
85663,2000,4,2,0.00000,81.00000,72.00000, 76.50000
85663,2000,4,3,0.00000,82.00000,72.00000, 77.00000
85663,2000,4,4,0.00000,89.00000,68.00000, 78.50000
85663,2000,4,5,0.00000,77.00000,59.00000, 68.00000
85663,2000,4,6,0.00000,76.00000,60.00000, 68.00000
85663,2000,4,7,0.00000,82.00000,66.00000, 74.00000
85663,2000,4,8,0.79000,83.00000,67.00000, 75.00000
85663,2000,4,9,0.00000,75.00000,63.00000, 69.00000
85663,2000,4,10,0.00000,77.00000,67.00000, 72.00000
85663,2000,4,11,0.00000,81.00000,70.00000, 75.50000
85663,2000,4,12,0.20000,79.00000,70.00000, 74.50000
85663,2000,4,13,0.00000,83.00000,72.00000, 77.50000
85663,2000,4,14,2.35000,76.00000,67.00000, 71.50000
85663,2000,4,15,0.02000,85.00000,71.00000, 78.00000
85663,2000,4,16,0.00000,84.00000,73.00000, 78.50000
85663,2000,4,17,0.00000,87.00000,70.00000, 78.50000
85663,2000,4,18,0.00000,86.00000,67.00000, 76.50000
85663,2000,4,19,0.00000,82.00000,63.00000, 72.50000
85663,2000,4,20,0.00000,83.00000,68.00000, 75.50000
85663,2000,4,21,0.00000,86.00000,67.00000, 76.50000
85663,2000,4,22,0.00000,86.00000,66.00000, 76.00000
85663,2000,4,23,0.00000,84.00000,60.00000, 72.00000
85663,2000,4,24,0.00000,88.00000,66.00000, 77.00000
85663,2000,4,25,0.00000,89.00000,75.00000, 82.00000
85663,2000,4,26,0.00000,84.00000,67.00000, 75.50000
85663,2000,4,27,0.00000,84.00000,65.00000, 74.50000
85663,2000,4,28,0.00000,86.00000,62.00000, 74.00000
85663,2000,4,29,0.00000,87.00000,63.00000, 75.00000
85663,2000,4,30,0.00000,84.00000,67.00000, 75.50000
85663,2000,5,1,0.00000,83.00000,69.00000, 76.00000
85663,2000,5,2,0.00000,82.00000,72.00000, 77.00000
85663,2000,5,3,0.00000,84.00000,74.00000, 79.00000
85663,2000,5,4,0.00000,82.00000,72.00000, 77.00000
85663,2000,5,5,0.00000,83.00000,72.00000, 77.50000
85663,2000,5,6,0.00000,83.00000,73.00000, 78.00000
85663,2000,5,7,0.02000,84.00000,73.00000, 78.50000
85663,2000,5,8,0.00000,83.00000,75.00000, 79.00000
85663,2000,5,9,0.00000,84.00000,75.00000, 79.50000
85663,2000,5,10,0.00000,87.00000,73.00000, 80.00000
85663,2000,5,11,0.00000,89.00000,75.00000, 82.00000
85663,2000,5,12,0.00000,88.00000,74.00000, 81.00000
85663,2000,5,13,0.00000,88.00000,73.00000, 80.50000
85663,2000,5,14,0.00000,88.00000,72.00000, 80.00000
85663,2000,5,15,0.01000,91.00000,72.00000, 81.50000
85663,2000,5,16,0.26000,89.00000,72.00000, 80.50000
85663,2000,5,17,0.00000,87.00000,76.00000, 81.50000
85663,2000,5,18,0.00000,85.00000,76.00000, 80.50000
85663,2000,5,19,0.00000,85.00000,74.00000, 79.50000
85663,2000,5,20,0.00000,85.00000,70.00000, 77.50000
85663,2000,5,21,0.00000,84.00000,74.00000, 79.00000
85663,2000,5,22,0.00000,90.00000,73.00000, 81.50000
85663,2000,5,23,0.11000,89.00000,73.00000, 81.00000
85663,2000,5,24,0.52000,88.00000,73.00000, 80.50000
85663,2000,5,25,0.01000,91.00000,72.00000, 81.50000
85663,2000,5,26,0.00000,90.00000,77.00000, 83.50000
85663,2000,5,27,0.00000,89.00000,78.00000, 83.50000
85663,2000,5,28,0.00000,90.00000,77.00000, 83.50000
85663,2000,5,29,0.00000,93.00000,75.00000, 84.00000
85663,2000,5,30,0.59000,92.00000,73.00000, 82.50000
85663,2000,5,31,0.28000,87.00000,73.00000, 80.00000
85663,2000,6,1,0.00000,88.00000,78.00000, 83.00000
85663,2000,6,2,0.30000,88.00000,76.00000, 82.00000
85663,2000,6,3,0.08000,87.00000,76.00000, 81.50000
85663,2000,6,4,0.00000,88.00000,76.00000, 82.00000
85663,2000,6,5,0.01000,88.00000,74.00000, 81.00000
85663,2000,6,6,0.32000,91.00000,75.00000, 83.00000
85663,2000,6,7,0.85000,93.00000,71.00000, 82.00000
85663,2000,6,8,0.09000,87.00000,73.00000, 80.00000
85663,2000,6,9,0.07000,87.00000,74.00000, 80.50000
85663,2000,6,10,0.03000,86.00000,73.00000, 79.50000
85663,2000,6,11,1.22000,83.00000,71.00000, 77.00000
85663,2000,6,12,0.01000,88.00000,76.00000, 82.00000
85663,2000,6,13,0.00000,88.00000,78.00000, 83.00000
85663,2000,6,14,0.00000,88.00000,77.00000, 82.50000
85663,2000,6,15,0.01000,88.00000,78.00000, 83.00000
85663,2000,6,16,0.00000,89.00000,80.00000, 84.50000
85663,2000,6,17,0.00000,89.00000,80.00000, 84.50000
85663,2000,6,18,0.28000,88.00000,77.00000, 82.50000
85663,2000,6,19,0.00000,87.00000,73.00000, 80.00000
85663,2000,6,20,0.00000,87.00000,76.00000, 81.50000
85663,2000,6,21,0.00000,88.00000,75.00000, 81.50000
85663,2000,6,22,0.00000,89.00000,77.00000, 83.00000
85663,2000,6,23,0.00000,89.00000,76.00000, 82.50000
85663,2000,6,24,0.23000,90.00000,75.00000, 82.50000
85663,2000,6,25,1.09000,88.00000,75.00000, 81.50000
85663,2000,6,26,0.36000,89.00000,74.00000, 81.50000
85663,2000,6,27,0.17000,87.00000,77.00000, 82.00000
85663,2000,6,28,0.00000,88.00000,78.00000, 83.00000
85663,2000,6,29,0.06000,90.00000,78.00000, 84.00000
85663,2000,6,30,0.01000,92.00000,77.00000, 84.50000
85663,2000,7,1,2.72000,93.00000,73.00000, 83.00000
85663,2000,7,2,0.07000,85.00000,75.00000, 80.00000
85663,2000,7,3,0.01000,83.00000,74.00000, 78.50000
85663,2000,7,4,0.19000,88.00000,77.00000, 82.50000
85663,2000,7,5,0.04000,89.00000,76.00000, 82.50000
85663,2000,7,6,0.00000,89.00000,77.00000, 83.00000
85663,2000,7,7,0.00000,93.00000,77.00000, 85.00000
85663,2000,7,8,0.00000,92.00000,77.00000, 84.50000
85663,2000,7,9,0.60000,91.00000,74.00000, 82.50000
85663,2000,7,10,0.09000,90.00000,77.00000, 83.50000
85663,2000,7,11,0.01000,91.00000,78.00000, 84.50000
85663,2000,7,12,0.09000,92.00000,78.00000, 85.00000
85663,2000,7,13,0.13000,92.00000,76.00000, 84.00000
85663,2000,7,14,0.06000,93.00000,77.00000, 85.00000
85663,2000,7,15,0.06000,94.00000,77.00000, 85.50000
85663,2000,7,16,0.32000,95.00000,77.00000, 86.00000
85663,2000,7,17,0.05000,90.00000,76.00000, 83.00000
85663,2000,7,18,0.00000,94.00000,75.00000, 84.50000
85663,2000,7,19,0.04000,92.00000,77.00000, 84.50000
85663,2000,7,20,0.00000,92.00000,79.00000, 85.50000
85663,2000,7,21,0.00000,92.00000,78.00000, 85.00000
85663,2000,7,22,0.36000,93.00000,76.00000, 84.50000
85663,2000,7,23,0.00000,91.00000,79.00000, 85.00000
85663,2000,7,24,0.00000,90.00000,78.00000, 84.00000
85663,2000,7,25,0.31000,88.00000,77.00000, 82.50000
85663,2000,7,26,0.00000,92.00000,77.00000, 84.50000
85663,2000,7,27,0.04000,90.00000,77.00000, 83.50000
85663,2000,7,28,0.04000,90.00000,77.00000, 83.50000
85663,2000,7,29,0.06000,89.00000,78.00000, 83.50000
85663,2000,7,30,0.00000,90.00000,77.00000, 83.50000
85663,2000,7,31,0.00000,91.00000,81.00000, 86.00000
85663,2000,8,1,0.40000,90.00000,75.00000, 82.50000
85663,2000,8,2,1.10000,90.00000,73.00000, 81.50000
85663,2000,8,3,0.06000,89.00000,76.00000, 82.50000
85663,2000,8,4,0.00000,90.00000,80.00000, 85.00000
85663,2000,8,5,0.01000,91.00000,77.00000, 84.00000
85663,2000,8,6,1.13000,86.00000,74.00000, 80.00000
85663,2000,8,7,0.00000,91.00000,80.00000, 85.50000
85663,2000,8,8,0.02000,91.00000,80.00000, 85.50000
85663,2000,8,9,0.03000,90.00000,77.00000, 83.50000
85663,2000,8,10,0.11000,92.00000,79.00000, 85.50000
85663,2000,8,11,0.14000,93.00000,77.00000, 85.00000
85663,2000,8,12,0.00000,92.00000,78.00000, 85.00000
85663,2000,8,13,0.00000,93.00000,76.00000, 84.50000
85663,2000,8,14,0.13000,93.00000,73.00000, 83.00000
85663,2000,8,15,0.71000,92.00000,76.00000, 84.00000
85663,2000,8,16,0.00000,89.00000,76.00000, 82.50000
85663,2000,8,17,0.04000,89.00000,77.00000, 83.00000
85663,2000,8,18,0.96000,89.00000,78.00000, 83.50000
85663,2000,8,19,0.59000,88.00000,73.00000, 80.50000
85663,2000,8,20,0.01000,90.00000,76.00000, 83.00000
85663,2000,8,21,0.39000,89.00000,78.00000, 83.50000
85663,2000,8,22,0.00000,91.00000,80.00000, 85.50000
85663,2000,8,23,0.01000,92.00000,82.00000, 87.00000
85663,2000,8,24,0.00000,91.00000,82.00000, 86.50000
85663,2000,8,25,0.24000,90.00000,75.00000, 82.50000
85663,2000,8,26,0.17000,89.00000,73.00000, 81.00000
85663,2000,8,27,0.04000,83.00000,76.00000, 79.50000
85663,2000,8,28,0.72000,84.00000,75.00000, 79.50000
85663,2000,8,29,0.00000,93.00000,77.00000, 85.00000
85663,2000,8,30,0.19000,90.00000,78.00000, 84.00000
85663,2000,8,31,0.22000,89.00000,74.00000, 81.50000
85663,2000,9,1,0.00000,91.00000,77.00000, 84.00000
85663,2000,9,2,0.00000,91.00000,79.00000, 85.00000
85663,2000,9,3,0.00000,90.00000,79.00000, 84.50000
85663,2000,9,4,0.00000,90.00000,79.00000, 84.50000
85663,2000,9,5,0.00000,91.00000,79.00000, 85.00000
85663,2000,9,6,1.51000,85.00000,75.00000, 80.00000
85663,2000,9,7,0.00000,88.00000,77.00000, 82.50000
85663,2000,9,8,1.19000,86.00000,75.00000, 80.50000
85663,2000,9,9,2.73000,89.00000,75.00000, 82.00000
85663,2000,9,10,0.47000,87.00000,78.00000, 82.50000
85663,2000,9,11,0.31000,89.00000,78.00000, 83.50000
85663,2000,9,12,0.00000,89.00000,75.00000, 82.00000
85663,2000,9,13,1.15000,88.00000,75.00000, 81.50000
85663,2000,9,14,0.20000,92.00000,75.00000, 83.50000
85663,2000,9,15,0.11000,88.00000,76.00000, 82.00000
85663,2000,9,16,0.00000,86.00000,76.00000, 81.00000
85663,2000,9,17,0.56000,89.00000,73.00000, 81.00000
85663,2000,9,18,0.00000,91.00000,75.00000, 83.00000
85663,2000,9,19,1.36000,90.00000,73.00000, 81.50000
85663,2000,9,20,0.00000,88.00000,78.00000, 83.00000
85663,2000,9,21,0.00000,89.00000,80.00000, 84.50000
85663,2000,9,22,0.04000,89.00000,81.00000, 85.00000
85663,2000,9,23,0.14000,89.00000,79.00000, 84.00000
85663,2000,9,24,0.00000,89.00000,79.00000, 84.00000
85663,2000,9,25,0.00000,89.00000,79.00000, 84.00000
85663,2000,9,26,0.00000,90.00000,78.00000, 84.00000
85663,2000,9,27,0.01000,91.00000,77.00000, 84.00000
85663,2000,9,28,0.32000,87.00000,78.00000, 82.50000
85663,2000,9,29,0.03000,87.00000,76.00000, 81.50000
85663,2000,9,30,0.45000,90.00000,75.00000, 82.50000
85663,2000,10,1,0.00000,89.00000,75.00000, 82.00000
85663,2000,10,2,2.61000,81.00000,73.00000, 77.00000
85663,2000,10,3,12.56000,78.00000,73.00000, 75.50000
85663,2000,10,4,0.13000,86.00000,74.00000, 80.00000
85663,2000,10,5,0.25000,93.00000,79.00000, 86.00000
85663,2000,10,6,1.72000,87.00000,76.00000, 81.50000
85663,2000,10,7,0.15000,90.00000,77.00000, 83.50000
85663,2000,10,8,0.00000,89.00000,77.00000, 83.00000
85663,2000,10,9,0.00000,79.00000,72.00000, 75.50000
85663,2000,10,10,0.00000,81.00000,73.00000, 77.00000
85663,2000,10,11,0.00000,83.00000,71.00000, 77.00000
85663,2000,10,12,0.46000,84.00000,72.00000, 78.00000
85663,2000,10,13,0.00000,84.00000,74.00000, 79.00000
85663,2000,10,14,0.00000,85.00000,70.00000, 77.50000
85663,2000,10,15,0.00000,84.00000,68.00000, 76.00000
85663,2000,10,16,0.00000,85.00000,69.00000, 77.00000
85663,2000,10,17,0.00000,84.00000,69.00000, 76.50000
85663,2000,10,18,0.00000,84.00000,70.00000, 77.00000
85663,2000,10,19,0.00000,85.00000,73.00000, 79.00000
85663,2000,10,20,0.22000,85.00000,73.00000, 79.00000
85663,2000,10,21,0.04000,86.00000,73.00000, 79.50000
85663,2000,10,22,0.00000,84.00000,74.00000, 79.00000
85663,2000,10,23,0.07000,83.00000,72.00000, 77.50000
85663,2000,10,24,0.02000,83.00000,71.00000, 77.00000
85663,2000,10,25,0.02000,83.00000,70.00000, 76.50000
85663,2000,10,26,0.00000,84.00000,69.00000, 76.50000
85663,2000,10,27,0.40000,85.00000,68.00000, 76.50000
85663,2000,10,28,0.00000,83.00000,67.00000, 75.00000
85663,2000,10,29,0.00000,83.00000,67.00000, 75.00000
85663,2000,10,30,0.00000,83.00000,71.00000, 77.00000
85663,2000,10,31,0.00000,79.00000,69.00000, 74.00000
85663,2000,11,1,0.00000,81.00000,64.00000, 72.50000
85663,2000,11,2,0.00000,81.00000,66.00000, 73.50000
85663,2000,11,3,0.00000,82.00000,66.00000, 74.00000
85663,2000,11,4,0.00000,81.00000,67.00000, 74.00000
85663,2000,11,5,0.00000,83.00000,66.00000, 74.50000
85663,2000,11,6,0.00000,81.00000,64.00000, 72.50000
85663,2000,11,7,0.00000,83.00000,70.00000, 76.50000
85663,2000,11,8,0.00000,83.00000,73.00000, 78.00000
85663,2000,11,9,0.00000,83.00000,73.00000, 78.00000
85663,2000,11,10,0.00000,88.00000,68.00000, 78.00000
85663,2000,11,11,0.00000,83.00000,65.00000, 74.00000
85663,2000,11,12,0.00000,83.00000,67.00000, 75.00000
85663,2000,11,13,0.00000,82.00000,65.00000, 73.50000
85663,2000,11,14,0.00000,83.00000,66.00000, 74.50000
85663,2000,11,15,0.00000,81.00000,65.00000, 73.00000
85663,2000,11,16,0.00000,81.00000,64.00000, 72.50000
85663,2000,11,17,0.00000,87.00000,67.00000, 77.00000
85663,2000,11,18,0.00000,85.00000,68.00000, 76.50000
85663,2000,11,19,0.02000,85.00000,70.00000, 77.50000
85663,2000,11,20,0.00000,82.00000,64.00000, 73.00000
85663,2000,11,21,0.01000,69.00000,56.00000, 62.50000
85663,2000,11,22,0.00000,75.00000,51.00000, 63.00000
85663,2000,11,23,0.00000,77.00000,60.00000, 68.50000
85663,2000,11,24,0.03000,79.00000,69.00000, 74.00000
85663,2000,11,25,0.37000,81.00000,72.00000, 76.50000
85663,2000,11,26,0.07000,85.00000,70.00000, 77.50000
85663,2000,11,27,0.00000,73.00000,64.00000, 68.50000
85663,2000,11,28,0.00000,77.00000,60.00000, 68.50000
85663,2000,11,29,0.00000,79.00000,68.00000, 73.50000
85663,2000,11,30,0.00000,81.00000,66.00000, 73.50000
85663,2000,12,1,0.00000,80.00000,63.00000, 71.50000
85663,2000,12,2,0.00000,79.00000,68.00000, 73.50000
85663,2000,12,3,0.00000,80.00000,61.00000, 70.50000
85663,2000,12,4,0.00000,74.00000,55.00000, 64.50000
85663,2000,12,5,0.00000,75.00000,59.00000, 67.00000
85663,2000,12,6,0.00000,79.00000,61.00000, 70.00000
85663,2000,12,7,0.00000,77.00000,65.00000, 71.00000
85663,2000,12,8,0.00000,80.00000,68.00000, 74.00000
85663,2000,12,9,0.05000,81.00000,72.00000, 76.50000
85663,2000,12,10,5.06000,75.00000,71.00000, 73.00000
85663,2000,12,11,0.28000,80.00000,72.00000, 76.00000
85663,2000,12,12,0.00000,83.00000,70.00000, 76.50000
85663,2000,12,13,0.00000,82.00000,71.00000, 76.50000
85663,2000,12,14,0.00000,82.00000,71.00000, 76.50000
85663,2000,12,15,0.00000,82.00000,72.00000, 77.00000
85663,2000,12,16,0.01000,82.00000,73.00000, 77.50000
85663,2000,12,17,0.00000,84.00000,62.00000, 73.00000
85663,2000,12,18,0.00000,78.00000,55.00000, 66.50000
85663,2000,12,19,0.00000,78.00000,53.00000, 65.50000
85663,2000,12,20,0.00000,55.00000,48.00000, 51.50000
85663,2000,12,21,0.00000,69.00000,46.00000, 57.50000
85663,2000,12,22,0.05000,73.00000,60.00000, 66.50000
85663,2000,12,23,0.00000,72.00000,62.00000, 67.00000
85663,2000,12,24,0.42000,74.00000,65.00000, 69.50000
85663,2000,12,25,0.01000,76.00000,60.00000, 68.00000
85663,2000,12,26,0.02000,75.00000,66.00000, 70.50000
85663,2000,12,27,0.00000,76.00000,64.00000, 70.00000
85663,2000,12,28,0.25000,81.00000,64.00000, 72.50000
85663,2000,12,29,0.00000,67.00000,55.00000, 61.00000
85663,2000,12,30,0.00000,61.00000,46.00000, 53.50000
85663,2000,12,31,0.00000,56.00000,42.00000, 49.00000
85663,2001,1,1,0.00000,67.00000,42.00000, 54.50000
85663,2001,1,2,0.00000,72.00000,53.00000, 62.50000
85663,2001,1,3,0.00000,69.00000,48.00000, 58.50000
85663,2001,1,4,0.09000,61.00000,47.00000, 54.00000
85663,2001,1,5,0.00000,64.00000,39.00000, 51.50000
85663,2001,1,6,0.00000,73.00000,50.00000, 61.50000
85663,2001,1,7,0.00000,74.00000,48.00000, 61.00000
85663,2001,1,8,0.00000,80.00000,51.00000, 65.50000
85663,2001,1,9,0.00000,67.00000,47.00000, 57.00000
85663,2001,1,10,0.00000,69.00000,43.00000, 56.00000
85663,2001,1,11,0.00000,72.00000,57.00000, 64.50000
85663,2001,1,12,0.00000,78.00000,56.00000, 67.00000
85663,2001,1,13,0.00000,73.00000,53.00000, 63.00000
85663,2001,1,14,0.00000,77.00000,55.00000, 66.00000
85663,2001,1,15,0.00000,78.00000,62.00000, 70.00000
85663,2001,1,16,0.01000,79.00000,63.00000, 71.00000
85663,2001,1,17,0.00000,80.00000,64.00000, 72.00000
85663,2001,1,18,0.00000,81.00000,69.00000, 75.00000
85663,2001,1,19,0.00000,82.00000,69.00000, 75.50000
85663,2001,1,20,0.49000,83.00000,54.00000, 68.50000
85663,2001,1,21,0.00000,66.00000,45.00000, 55.50000
85663,2001,1,22,0.01000,57.00000,48.00000, 52.50000
85663,2001,1,23,0.00000,64.00000,42.00000, 53.00000
85663,2001,1,24,0.00000,70.00000,48.00000, 59.00000
85663,2001,1,25,0.00000,68.00000,48.00000, 58.00000
85663,2001,1,26,0.00000,69.00000,48.00000, 58.50000
85663,2001,1,27,0.00000,72.00000,55.00000, 63.50000
85663,2001,1,28,0.00000,74.00000,56.00000, 65.00000
85663,2001,1,29,0.00000,77.00000,65.00000, 71.00000
85663,2001,1,30,0.00000,81.00000,69.00000, 75.00000
85663,2001,1,31,0.00000,83.00000,63.00000, 73.00000
85663,2001,2,1,0.00000,81.00000,65.00000, 73.00000
85663,2001,2,2,0.00000,81.00000,66.00000, 73.50000
85663,2001,2,3,0.00000,81.00000,64.00000, 72.50000
85663,2001,2,4,0.04000,82.00000,66.00000, 74.00000
85663,2001,2,5,0.00000,72.00000,61.00000, 66.50000
85663,2001,2,6,0.00000,75.00000,57.00000, 66.00000
85663,2001,2,7,0.00000,78.00000,59.00000, 68.50000
85663,2001,2,8,0.00000,79.00000,69.00000, 74.00000
85663,2001,2,9,0.00000,80.00000,69.00000, 74.50000
85663,2001,2,10,0.00000,83.00000,72.00000, 77.50000
85663,2001,2,11,0.00000,82.00000,69.00000, 75.50000
85663,2001,2,12,0.00000,81.00000,70.00000, 75.50000
85663,2001,2,13,0.00000,81.00000,72.00000, 76.50000
85663,2001,2,14,0.00000,82.00000,71.00000, 76.50000
85663,2001,2,15,0.00000,83.00000,70.00000, 76.50000
85663,2001,2,16,0.00000,81.00000,71.00000, 76.00000
85663,2001,2,17,0.00000,87.00000,69.00000, 78.00000
85663,2001,2,18,0.00000,78.00000,67.00000, 72.50000
85663,2001,2,19,0.01000,78.00000,69.00000, 73.50000
85663,2001,2,20,0.00000,79.00000,66.00000, 72.50000
85663,2001,2,21,0.00000,79.00000,66.00000, 72.50000
85663,2001,2,22,0.00000,81.00000,64.00000, 72.50000
85663,2001,2,23,0.00000,84.00000,64.00000, 74.00000
85663,2001,2,24,0.00000,82.00000,72.00000, 77.00000
85663,2001,2,25,0.00000,83.00000,73.00000, 78.00000
85663,2001,2,26,0.00000,83.00000,72.00000, 77.50000
85663,2001,2,27,0.00000,83.00000,68.00000, 75.50000
85663,2001,2,28,0.00000,84.00000,70.00000, 77.00000
85663,2001,2,29,-99.99000,-99.90000,-99.90000, -99.90000
85663,2001,3,1,0.00000,85.00000,65.00000, 75.00000
85663,2001,3,2,0.00000,84.00000,65.00000, 74.50000
85663,2001,3,3,0.00000,87.00000,71.00000, 79.00000
85663,2001,3,4,0.63000,88.00000,66.00000, 77.00000
85663,2001,3,5,0.00000,75.00000,58.00000, 66.50000
85663,2001,3,6,0.00000,74.00000,54.00000, 64.00000
85663,2001,3,7,0.00000,72.00000,51.00000, 61.50000
85663,2001,3,8,0.00000,75.00000,50.00000, 62.50000
85663,2001,3,9,0.00000,79.00000,53.00000, 66.00000
85663,2001,3,10,0.05000,82.00000,65.00000, 73.50000
85663,2001,3,11,0.00000,84.00000,64.00000, 74.00000
85663,2001,3,12,0.00000,83.00000,70.00000, 76.50000
85663,2001,3,13,0.00000,91.00000,74.00000, 82.50000
85663,2001,3,14,0.00000,85.00000,72.00000, 78.50000
85663,2001,3,15,0.00000,86.00000,74.00000, 80.00000
85663,2001,3,16,0.00000,88.00000,75.00000, 81.50000
85663,2001,3,17,0.00000,87.00000,73.00000, 80.00000
85663,2001,3,18,1.59000,84.00000,70.00000, 77.00000
85663,2001,3,19,0.18000,83.00000,71.00000, 77.00000
85663,2001,3,20,0.00000,82.00000,64.00000, 73.00000
85663,2001,3,21,0.00000,76.00000,61.00000, 68.50000
85663,2001,3,22,0.00000,76.00000,58.00000, 67.00000
85663,2001,3,23,0.00000,77.00000,57.00000, 67.00000
